[ཁ ས་],
[བཅི ར་],
[ཧན་ ཁུ་],
[འོ་ ཡེ],
[ཁེ ས་],
[འཇུ་ སྤྱད་],
[རྩ་ གཅད་],
[ཧུད་ རྒྱུ་],
[ལོ་ བརྒྱ་],
[ཧ་ རྒན་],
[སྟོང་ འཚག་],
[དུ་ ཡེད་],
[མྱི་ ཧ་],
[ཁ་ རླན་],
[མི་ ཧྲ་],
[ཨུ་ ཤུ་],
[ཆེ་ ཀི་],
[རང་ འ],
[དང་ མ་],
[གནོད་ སྐྱ་],
[བཤ ས་],
[ཨུ་ འཛོས་],
[མི་ འཛོས་],
[རྩ་ མོ་],
[མར་ ར་],
[ནངས་ རིས་],
[ཡིས་ རྒྱུ་],
[ཀ་ རོ ས་],
[འདི་ ཤེ་],
[ངུ་ ཟོས་],
[ཡོད་ རྒྱོ་],
[ཧྲ་ རྒྱོ་],
[བྱིན་ དྲ་],
[བཞིག་ འ་],
[ཡོད་ ནོ་],
[ཡོས་ ན་],
[སྩག་ དཔའ་],
[ལག་ དཔ འི་],
[ཁྱུ་ཆོ ས་],
[མྱེ་ ཆ་],
[ཙི་ འེ་],
[དུ་ ཡིས་],
[དམར་ རོ་],
[འདོགས་ འ་],
[ག་ ཆོ་],
[ཐག་ རིང་],
[ཕ་ བཟང་],
[ལས་ ཀ],
[ཁྱ་ ཁྱ],
[ཕ་ སྐད་],
[གང་ ཆོ],
[གནའ་ ཤི],
[ཁོ་ སང་],
[ཨོང་ ཤ་],
[གནའ་ ཤི་],
[ཆི་ དགོ་],
[ཚ་ འདེ],
[ཁ་ ཤོང་],
[སྐྱག་ མོ་],
[ཁར་ ཁེར་],
[ད ས་],
[སློང་ སྦྱོང་],
[འགྱོ་ དགོ་],
[རྩ་ ཡ],
[ཁར་ ཁར],
[དང་ མ],
[འཕྲུལ་ རྟ་],
[ལྭ་ བསྐྱུ་],
[བསྐྱུ་ སྐྱེན་],
[མདུག་ ཅོག],
[ཆུ་ ཤོག],
[མོ་ ཐོ་],
[ཆིའུ་ འཕྲས་],
[ཆོ་ ཡ་],
[དུ་ འི་],
[ཨོང་ ལྕགས་],
[པ ས],
[གློག་ རྫ],
[ངི་ ཆ],
[ཁར་ ཁར་],
[མར་ ལྡང],
[སྦྲ་ སྤྲུག],
[ཟིག་ ཡ་],
[མགོ་ ཁྲིད་],
[མོ ས་],[མོ][ས་]
[སོ་ དྲུག],
[སོ་ གཉིས་],
[སོ་ བཞི],
[ཆ་ ཡིས་],
[ངེ་ ཆ],
[མཇལ་བ ར་],[མཇལ་བ][ར་]
[མག་ ཀ་],
[ཨ་ རྫི ས],
[ངེ་ ཉ],
[ཁྱུང་ ཆུ་],
[ང་],
[ཁྱོ་ ཆ་],
[ཁུར་ ར་],
[ཀན་ ཆས],
[ཕི ས],
[ཕལ་ཆེ ར་],
[དམར་ བོ],
[བལྟ་ ར],
[སྐྱག་ ཧ་],
[འགྲོགས་ འ་],
[ཁྱེད་ ག་],
[འགྱོ་ རེ་],
[བརྒྱབ་ བེ་],
[རྡོ་ གི་],
[ཚོ་ སྟུག་],
[གྲོ་ ཞིང་],
[ལེགས་པ ར་],
[སྨོན་པ ར་],
[ངེས་པ ར་],
[ཁྱིམ་ གཞི་],
[བརྟེན་པ ར་],
[མགོ་ བརྩམས་],
[ཅོང་ ཀ་],
[ཉིན་པ ར་],[ཉིན་པ][ར་]
[ང་ ཚོ],
[སྟོབས་ རྒྱལ],
[སྟོབས་ རྒྱལ་],
[རྒྱུན་པ ར་],
[ཐུ ས],
[ཚང་མ ས་],[ཚང་མ][ས་]
[དུང་ ཆུ],
[ཁྱོ ར་],
[ནོ ར་ ཟོ་],
[རྫི་ རེ་],
[མུ་ འེ་],
[ཉིས་ འི],
[ཨུ་ ཡོད],
[ཀི ས],[ཀི ས]
[དུ་ མོ་ར་],[དུ་མོ་][ར]
[ངི་ ཟོ་],
[འུ་ ཚང་],
[ཉི་ ཤུ],
[རྩ་ གསུམ་ འ་],[རྩ་ གསུམ་][འ་]
[ཉིས་ ར་],
[ཤི་ རིས་ ཡས་],
[གོ་ འི་],
[དུ་ ཉིས་],
[མི་ སྒི་],
[ད་ཆ ས་],
[ད་ འང་],
[མོ་ སྒེ ར་],
[ཨུ་ ཧུན],
[སེན་ བཏོག་],
[ཨུ་ ཧུན་],
[སེན་ བཏོག],
[ང་སྒེ ར་],
[བླངས་ ར་],
[རྒྱུག་ འ་],
[ཐམ་ པ་],[བཅུ་ཐམ་པ།]
[ཉ ས་],
[མ ས་],[ཨ་མ་][ར་]
[ཨ་མ་ ར་],
[དུ་ ཆས་],[དུ་ ཆ][ས་]
[སོང་ འ་],
[འདི་ ཆོ་],
[གསོག་ འ་],
[ཐག་ ཉེ་],
[མི་ འི་],
[སྡིག་ རྩྭ་],
[ཡུས་ འ་],
[ཨ་ཧ་ བོ་],
[རྣ་ བང་],
[ཧུར་ འས་],
[ཅི འང་],
[ཁྱུར་ སྒི་],
[ཇ་ ནེ་],
[ཨ་ རྫ ས],
[ར ས],
[ཇེ་ སྡུག་],
[ར ས་ གུས་],
[ངི་ ཆས་],[ངི་ ཆ][ས་]
[ཆི་ ར་ ཟིག་],
[དུ་ ཉིས་ འ་],
[སྟོད་ ལྭ་],
[ཁུར་ རེ་],
[ཨོ་ ཧོ །],
[བར་ ར་],
[དེ],
[དུ་ མོ་ དུ་],
[བཀའ་དྲིན་ ཆེ་],
[ཁྱིད་ ལ་],
[དུ་ མོ ར་],
[དུ་ མོ་ ཟིག་],
[སྐྱུར་ ར་],
[འདི་མོ་ ཟིག་],
[ཕོ་ རུ],
[ཕོ་ རུ་],
[ཞག་ གང་],
[ཨུ་ ཤེས],
[ཉིན་ ཁ་],
